date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2003-04-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.25,0.08
2003-04-15,Southern Region,Nsanje,Bangula,764,-16.57,35.12,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15,0.11
2003-04-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,6000,2.29
2003-04-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1833,0.7
2003-05-15,,,National Average,1835,,,non-food,Fuel (diesel),284,L,actual,Retail,MWK,58.8,0.42
2003-05-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,45.5,0.32
2003-05-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,65.8,0.47
2003-05-15,Central Region,Dowa,Dowa Boma,825,-13.68,33.98,cereals and tubers,Maize,51,KG,actual,Retail,MWK,7.82,0.055
2003-05-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9,0.064
2003-05-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.04,0.071
2003-05-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16.22,0.12
2003-05-15,Central Region,Ntcheu,Lizulu,826,-14.52,34.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.89,0.063
2003-05-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,cereals and tubers,Maize,51,KG,actual,Retail,MWK,7.89,0.056
2003-05-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.97,0.078
2003-05-15,Northern Region,Mzimba,Embangweni,776,-12.17,33.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.15,0.079
2003-05-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.85,0.063
2003-05-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.99,0.099
2003-05-15,Southern Region,Chikwawa,Nchalo,804,-16.27,34.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,14.08,0.1
2003-05-15,Southern Region,Machinga,Liwonde,782,-15.07,35.23,cereals and tubers,Maize,51,KG,actual,Retail,MWK,7.64,0.054
2003-05-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.99,0.064
2003-05-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.94,0.13
2003-05-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2667,1.02
2003-05-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5833,2.23
2003-05-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1889,0.72
2003-06-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,45.5,0.32
2003-06-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,62.8,0.45
2003-06-15,Central Region,Dowa,Dowa Boma,825,-13.68,33.98,cereals and tubers,Maize,51,KG,actual,Retail,MWK,7.71,0.055
2003-06-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.61,0.068
2003-06-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10,0.071
2003-06-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Maize,51,KG,actual,Retail,MWK,7.97,0.057
2003-06-15,Central Region,Nkhotakota,Dwangwa,775,-12.57,34.15,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.57,0.11
2003-06-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.76,0.069
2003-06-15,Central Region,Ntcheu,Lizulu,826,-14.52,34.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.02,0.064
2003-06-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.61,0.075
2003-06-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,6.45,0.046
2003-06-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.61,0.082
2003-06-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.66,0.076
2003-06-15,Southern Region,Chikwawa,Nchalo,804,-16.27,34.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.99,0.085
2003-06-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.03,0.071
2003-06-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.41,0.067
2003-06-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5125,1.96
2003-06-15,Southern Region,Thyolo,Luchenza,783,-16.01,35.31,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10,0.071
2003-07-15,Central Region,Dowa,Dowa Boma,825,-13.68,33.98,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.3,0.073
2003-07-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.89,0.077
2003-07-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.52,0.06
2003-07-15,Central Region,Ntcheu,Lizulu,826,-14.52,34.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.33,0.059
2003-07-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,24.59,0.17
2003-07-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.92,0.078
2003-07-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.53,0.075
2003-07-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.85,0.077
2003-07-15,Southern Region,Machinga,Liwonde,782,-15.07,35.23,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.73,0.062
2003-07-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.48,0.096
2003-07-15,Southern Region,Nsanje,Bangula,764,-16.57,35.12,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.12,0.072
2003-07-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2874,1.1
2003-07-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5375,2.05
2003-07-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2000,0.76
2003-07-15,Southern Region,Thyolo,Luchenza,783,-16.01,35.31,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.71,0.069
2003-08-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,76.6,0.54
2003-08-15,Central Region,Dowa,Dowa Boma,825,-13.68,33.98,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.61,0.068
2003-08-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.07,0.071
2003-08-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.96,0.078
2003-08-15,Central Region,Ntcheu,Lizulu,826,-14.52,34.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.82,0.07
2003-08-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.33,0.059
2003-08-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.75,0.069
2003-08-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.5,0.06
2003-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.64,0.076
2003-08-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.61,0.089
2003-08-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5750,2.19
2003-08-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2000,0.76
2003-09-15,,,National Average,1835,,,non-food,Fuel (diesel),284,L,actual,Retail,MWK,71.85,0.51
2003-09-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,56.7,0.4
2003-09-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,81.4,0.58
2003-09-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.18,0.079
2003-09-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.86,0.098
2003-09-15,Central Region,Ntcheu,Lizulu,826,-14.52,34.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.68,0.069
2003-09-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.92,0.07
2003-09-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.45,0.081
2003-09-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.33,0.066
2003-09-15,Southern Region,Machinga,Liwonde,782,-15.07,35.23,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.9,0.07
2003-09-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.02,0.092
2003-09-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1556,0.59
2003-09-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2333,0.89
2003-10-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,55.02,0.39
2003-10-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,78.05,0.55
2003-10-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.21,0.072
2003-10-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.36,0.081
2003-10-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.53,0.11
2003-10-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.95,0.071
2003-10-15,Southern Region,Machinga,Liwonde,782,-15.07,35.23,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.89,0.091
2003-10-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.46,0.096
2003-10-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1417,0.54
2003-10-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5500,2.1
2003-10-15,Southern Region,Thyolo,Luchenza,783,-16.01,35.31,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13,0.092
2003-11-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.08,0.086
2003-11-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.72,0.069
2003-11-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.61,0.097
2003-11-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.66,0.076
2003-11-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.57,0.061
2003-11-15,Central Region,Salima,Salima,819,-13.78,34.43,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16.25,0.12
2003-11-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.85,0.07
2003-11-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,14.47,0.1
2003-11-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.76,0.076
2003-11-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16.67,0.12
2003-11-15,Southern Region,Machinga,Liwonde,782,-15.07,35.23,cereals and tubers,Maize,51,KG,actual,Retail,MWK,14.11,0.1
2003-11-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.39,0.12
2003-11-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.28,0.12
2003-11-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16.67,0.12
2003-11-15,Southern Region,Nsanje,Chikhwawa,769,-16.77,35.28,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.11,0.12
2003-11-15,Southern Region,Thyolo,Luchenza,783,-16.01,35.31,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13,0.092
2003-12-15,,,National Average,1835,,,non-food,Fuel (diesel),284,L,actual,Retail,MWK,78.4,0.56
2003-12-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,64.55,0.46
2003-12-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,86.85,0.62
2003-12-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,8.64,0.061
2003-12-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.33,0.095
2003-12-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.52,0.096
2003-12-15,Central Region,Salima,Salima,819,-13.78,34.43,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.71,0.11
2003-12-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16.42,0.12
2003-12-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.24,0.13
2003-12-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,6000,2.29
2003-12-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2333,0.89
2004-01-15,Central Region,Dedza,Mtakataka,796,-14.23,34.52,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16.39,0.12
2004-01-15,Central Region,Dedza,Thete,822,-14.3,34.08,cereals and tubers,Maize,51,KG,actual,Retail,MWK,11.98,0.085
2004-01-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15,0.11
2004-01-15,Central Region,Kasungu,Nkhoma,809,-12.72,33.4,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.83,0.07
2004-01-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,9.9,0.07
2004-01-15,Central Region,Nkhotakota,Dwangwa,775,-12.57,34.15,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.68,0.09
2004-01-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.87,0.091
2004-01-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.87,0.091
2004-01-15,Central Region,Ntchisi,Nsundwe,812,-13.38,33.95,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.77,0.076
2004-01-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.27,0.094
2004-01-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.54,0.11
2004-01-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,10.05,0.071
2004-01-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.08,0.12
2004-01-15,Southern Region,Chikwawa,Nchalo,804,-16.27,34.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.92,0.11
2004-01-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.99,0.13
2004-01-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,cereals and tubers,Maize,51,KG,actual,Retail,MWK,20.71,0.15
2004-01-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15,0.11
2004-01-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2250,0.86
2004-01-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5875,2.24
2004-01-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2334,0.89
2004-01-15,Southern Region,Nsanje,Ngabu,806,-16.47,34.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,24.43,0.17
2004-01-15,Southern Region,Nsanje,Sorgin,811,-16.54,35.01,cereals and tubers,Maize,51,KG,actual,Retail,MWK,20.23,0.14
2004-01-15,Southern Region,Thyolo,Luchenza,783,-16.01,35.31,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15,0.11
2004-02-15,Central Region,Dedza,Thete,822,-14.3,34.08,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.6,0.089
2004-02-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15,0.11
2004-02-15,Central Region,Lilongwe,Nanjiri,803,-14.07,33.84,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.71,0.11
2004-02-15,Central Region,Nkhotakota,Dwangwa,775,-12.57,34.15,cereals and tubers,Maize,51,KG,actual,Retail,MWK,13.73,0.097
2004-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.9,0.13
2004-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15,0.11
2004-02-15,Central Region,Ntcheu,Lizulu,826,-14.52,34.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,14.6,0.1
2004-02-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,14.69,0.1
2004-02-15,Central Region,Salima,Salima,819,-13.78,34.43,cereals and tubers,Maize,51,KG,actual,Retail,MWK,20.43,0.15
2004-02-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.08,0.13
2004-02-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.98,0.13
2004-02-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,19.86,0.14
2004-02-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.3,0.13
2004-02-15,Southern Region,Mangochi,Namwera,802,-14.36,35.5,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.45,0.11
2004-02-15,Southern Region,Nsanje,Chikhwawa,769,-16.77,35.28,cereals and tubers,Maize,51,KG,actual,Retail,MWK,24.14,0.17
2004-02-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5375,2.05
2004-02-15,Southern Region,Nsanje,Sorgin,811,-16.54,35.01,cereals and tubers,Maize,51,KG,actual,Retail,MWK,22.64,0.16
2004-02-15,Southern Region,Thyolo,Luchenza,783,-16.01,35.31,cereals and tubers,Maize,51,KG,actual,Retail,MWK,16,0.11
2004-03-15,,,National Average,1835,,,non-food,Fuel (diesel),284,L,actual,Retail,MWK,87.6,0.62
2004-03-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,69.25,0.49
2004-03-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,94.3,0.67
2004-03-15,Central Region,Dowa,Dowa Boma,825,-13.68,33.98,cereals and tubers,Maize,51,KG,actual,Retail,MWK,23.34,0.17
2004-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.99,0.13
2004-03-15,Central Region,Kasungu,Kasungu Boma,780,-13.03,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,15.33,0.11
2004-03-15,Central Region,Kasungu,Nkhoma,809,-12.72,33.4,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.26,0.087
2004-03-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,cereals and tubers,Maize,51,KG,actual,Retail,MWK,32.66,0.23
2004-03-15,Central Region,Lilongwe,Nanjiri,803,-14.07,33.84,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.95,0.092
2004-03-15,Central Region,Ntcheu,Sharpevaley,821,-14.62,34.73,cereals and tubers,Maize,51,KG,actual,Retail,MWK,18.68,0.13
2004-03-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,17.94,0.13
2004-03-15,Central Region,Salima,Salima,819,-13.78,34.43,cereals and tubers,Maize,51,KG,actual,Retail,MWK,20.89,0.15
2004-03-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,cereals and tubers,Maize,51,KG,actual,Retail,MWK,23.62,0.17
2004-03-15,Northern Region,Mzimba,Embangweni,776,-12.17,33.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,12.5,0.089
2004-03-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,19.98,0.14
